document_name,page_number,detection_type
F2004080.json,17,Ligne Horizontale (3+ layouts)
F2004080.json,18,Ligne Horizontale (3+ layouts)
F2004080.json,19,Ligne Horizontale (3+ layouts)
F2004080.json,20,Ligne Horizontale (3+ layouts)
F2004080.json,21,Ligne Horizontale (3+ layouts)
F2004080.json,22,Ligne Horizontale (3+ layouts)
F2004080.json,23,Ligne Horizontale (3+ layouts)
F2004080.json,24,Ligne Horizontale (3+ layouts)
F2004080.json,25,Ligne Horizontale (3+ layouts)
F2004081.json,22,Deux Colonnes soft
F2004084.json,26,Ligne Horizontale (3+ layouts)
F2004085.json,24,Deux Colonnes soft
F2004085.json,26,Deux Colonnes soft
F2005003.json,21,Deux Colonnes soft
F2005003.json,22,Deux Colonnes soft
F2005005.json,22,Deux Colonnes
F2005010.json,14,Ligne Horizontale (3+ layouts)
F2005014.json,4,Deux Colonnes soft
F2005014.json,5,Deux Colonnes soft
F2005014.json,6,Deux Colonnes
F2005014.json,7,Deux Colonnes
F2005014.json,8,Deux Colonnes
F2005014.json,9,Deux Colonnes soft
F2005014.json,11,Deux Colonnes soft
F2005014.json,12,Deux Colonnes
F2005016.json,22,Deux Colonnes soft
F2005017.json,13,Ligne Horizontale (3+ layouts)
F2005017.json,15,Ligne Horizontale (3+ layouts)
F2005017.json,16,Ligne Horizontale (3+ layouts)
F2005017.json,17,Ligne Horizontale (3+ layouts)
F2005017.json,19,Ligne Horizontale (3+ layouts)
F2005017.json,22,Ligne Horizontale (3+ layouts)
F2005025.json,9,Deux Colonnes soft
F2005025.json,11,Deux Colonnes soft
F2005025.json,13,Deux Colonnes soft
F2005026.json,25,Ligne Horizontale (3+ layouts)
F2005028.json,22,Ligne Horizontale (3+ layouts)
F2005028.json,26,Ligne Horizontale (3+ layouts)
F2005028.json,34,Ligne Horizontale (3+ layouts)
F2005028.json,35,Ligne Horizontale (3+ layouts)
F2005028.json,38,Ligne Horizontale (3+ layouts)
F2005028.json,40,Ligne Horizontale (3+ layouts)
F2005028.json,44,Ligne Horizontale (3+ layouts)
F2005028.json,52,Ligne Horizontale (3+ layouts)
F2005031.json,55,Deux Colonnes soft
F2005031.json,63,Deux Colonnes soft
F2005031.json,116,Deux Colonnes
F2005031.json,122,Deux Colonnes
F2005031.json,150,Deux Colonnes
F2005031.json,162,Deux Colonnes
F2005034.json,27,Deux Colonnes
F2005039.json,14,Deux Colonnes soft
F2005039.json,15,Deux Colonnes soft
F2005039.json,16,Deux Colonnes soft
F2005039.json,17,Deux Colonnes soft
F2005039.json,22,Deux Colonnes soft
F2005039.json,23,Deux Colonnes soft
F2005039.json,24,Deux Colonnes soft
F2005039.json,25,Deux Colonnes soft
F2005039.json,26,Deux Colonnes soft
F2005041.json,10,Ligne Horizontale (3+ layouts)
F2005041.json,30,Deux Colonnes soft
F2005042.json,30,Deux Colonnes soft
F2005050.json,26,Deux Colonnes soft
F2005050.json,27,Deux Colonnes soft
F2005052.json,9,Deux Colonnes soft
F2005052.json,10,Deux Colonnes soft
F2005053.json,15,Deux Colonnes
F2005054.json,15,Ligne Horizontale (3+ layouts)
F2005054.json,16,Ligne Horizontale (3+ layouts)
F2005054.json,18,Ligne Horizontale (3+ layouts)
F2005058.json,21,Deux Colonnes
F2005065.json,13,Deux Colonnes
F2005066.json,25,Deux Colonnes soft
F2005075.json,12,Deux Colonnes
F2005076.json,4,Ligne Horizontale (3+ layouts)
F2005080.json,21,Ligne Horizontale (3+ layouts)
F2005080.json,22,Ligne Horizontale (3+ layouts)
F2005084.json,38,Deux Colonnes
F2005085.json,29,Deux Colonnes soft
F2006001.json,21,Deux Colonnes
F2006002.json,8,Deux Colonnes
F2006002.json,31,Deux Colonnes soft
F2006003.json,6,Ligne Horizontale (3+ layouts)
F2006003.json,17,Ligne Horizontale (3+ layouts)
F2006003.json,19,Ligne Horizontale (3+ layouts)
F2006003.json,20,Ligne Horizontale (3+ layouts)
F2006003.json,26,Ligne Horizontale (3+ layouts)
F2006003.json,27,Ligne Horizontale (3+ layouts)
F2006004.json,22,Deux Colonnes soft
F2006006.json,18,Deux Colonnes soft
F2006006.json,19,Deux Colonnes soft
F2006013.json,65,Deux Colonnes soft
F2006016.json,18,Ligne Horizontale (3+ layouts)
F2006019.json,17,Deux Colonnes soft
F2006019.json,18,Deux Colonnes soft
F2006020.json,8,Deux Colonnes soft
F2006020.json,9,Deux Colonnes soft
F2006020.json,10,Deux Colonnes soft
F2006020.json,11,Deux Colonnes
F2006020.json,12,Deux Colonnes
F2006020.json,13,Deux Colonnes soft
F2006020.json,15,Deux Colonnes soft
F2006020.json,16,Deux Colonnes
F2006020.json,17,Deux Colonnes
F2006022.json,19,Ligne Horizontale (3+ layouts)
F2006022.json,20,Ligne Horizontale (3+ layouts)
F2006023.json,12,Ligne Horizontale (3+ layouts)
F2006025.json,11,Deux Colonnes
F2006026.json,4,Deux Colonnes soft
F2006027.json,10,Deux Colonnes soft
F2006028.json,9,Ligne Horizontale (3+ layouts)
F2006028.json,11,Ligne Horizontale (3+ layouts)
F2006028.json,12,Ligne Horizontale (3+ layouts)
F2006028.json,13,Ligne Horizontale (3+ layouts)
F2006028.json,14,Ligne Horizontale (3+ layouts)
F2006028.json,15,Ligne Horizontale (3+ layouts)
F2006028.json,16,Ligne Horizontale (3+ layouts)
F2006028.json,18,Ligne Horizontale (3+ layouts)
F2006028.json,20,Ligne Horizontale (3+ layouts)
F2006028.json,22,Ligne Horizontale (3+ layouts)
F2006028.json,23,Ligne Horizontale (3+ layouts)
F2006028.json,24,Ligne Horizontale (3+ layouts)
F2006028.json,25,Ligne Horizontale (3+ layouts)
F2006028.json,27,Ligne Horizontale (3+ layouts)
F2006028.json,28,Ligne Horizontale (3+ layouts)
F2006028.json,31,Ligne Horizontale (3+ layouts)
F2006028.json,32,Ligne Horizontale (3+ layouts)
F2006034.json,40,Deux Colonnes soft
F2006034.json,43,Deux Colonnes soft
F2006035.json,15,Deux Colonnes soft
F2006039.json,15,Deux Colonnes
F2006040.json,22,Deux Colonnes soft
F2006041.json,19,Deux Colonnes
F2006041.json,21,Deux Colonnes
F2006051.json,18,Ligne Horizontale (3+ layouts)
F2006052.json,14,Deux Colonnes
F2006052.json,15,Deux Colonnes soft
F2006052.json,16,Deux Colonnes soft
F2006052.json,17,Deux Colonnes soft
F2006052.json,23,Ligne Horizontale (3+ layouts)
F2006056.json,23,Ligne Horizontale (3+ layouts)
F2006059.json,4,Deux Colonnes soft
F2006077.json,53,Ligne Horizontale (3+ layouts)
F2006079.json,8,Deux Colonnes
F2006079.json,9,Deux Colonnes
F2006082.json,16,Ligne Horizontale (3+ layouts)
F2006083.json,18,Ligne Horizontale (3+ layouts)
F2006083.json,21,Ligne Horizontale (3+ layouts)
F2006083.json,22,Ligne Horizontale (3+ layouts)
F2006083.json,24,Ligne Horizontale (3+ layouts)
F2006083.json,25,Ligne Horizontale (3+ layouts)
F2006083.json,27,Ligne Horizontale (3+ layouts)
F2006083.json,31,Ligne Horizontale (3+ layouts)
F2006083.json,33,Ligne Horizontale (3+ layouts)
F2006084.json,31,Ligne Horizontale (3+ layouts)
F2006085.json,27,Deux Colonnes soft
F2006085.json,32,Deux Colonnes soft
F2007002.json,33,Deux Colonnes soft
F2007002.json,34,Deux Colonnes soft
F2007002.json,35,Deux Colonnes soft
F2007003.json,12,Deux Colonnes
F2007003.json,14,Deux Colonnes soft
F2007003.json,15,Deux Colonnes soft
F2007003.json,16,Deux Colonnes soft
F2007003.json,17,Deux Colonnes soft
F2007003.json,18,Deux Colonnes soft
F2007003.json,22,Deux Colonnes soft
F2007003.json,23,Deux Colonnes soft
F2007003.json,27,Deux Colonnes soft
F2007003.json,31,Deux Colonnes soft
F2007003.json,33,Deux Colonnes soft
F2007003.json,35,Deux Colonnes soft
F2007003.json,39,Deux Colonnes soft
F2007003.json,43,Deux Colonnes soft
F2007003.json,44,Deux Colonnes soft
F2007003.json,45,Deux Colonnes soft
F2007003.json,46,Deux Colonnes soft
F2007005.json,26,Deux Colonnes soft
F2007005.json,27,Deux Colonnes soft
F2007007.json,23,Deux Colonnes
F2007012.json,19,Deux Colonnes soft
F2007018.json,20,Deux Colonnes soft
F2007019.json,16,Deux Colonnes soft
F2007019.json,28,Deux Colonnes soft
F2007020.json,15,Deux Colonnes
F2007021.json,11,Deux Colonnes
F2007025.json,12,Deux Colonnes
F2007026.json,6,Deux Colonnes soft
F2007026.json,7,Deux Colonnes soft
F2007026.json,8,Deux Colonnes
F2007026.json,9,Deux Colonnes
F2007026.json,10,Deux Colonnes
F2007026.json,11,Deux Colonnes soft
F2007026.json,13,Deux Colonnes soft
F2007026.json,14,Deux Colonnes
F2007032.json,13,Deux Colonnes soft
F2007043.json,20,Deux Colonnes
F2007044.json,10,Ligne Horizontale (3+ layouts)
F2007045.json,17,Deux Colonnes soft
F2007045.json,18,Deux Colonnes soft
F2007045.json,32,Deux Colonnes soft
F2007045.json,33,Deux Colonnes
F2007047.json,8,Deux Colonnes soft
F2007047.json,15,Deux Colonnes soft
F2007047.json,16,Deux Colonnes soft
F2007047.json,17,Deux Colonnes soft
F2007047.json,18,Deux Colonnes soft
F2007047.json,19,Deux Colonnes soft
F2007049.json,11,Deux Colonnes
F2007050.json,98,Deux Colonnes
F2007051.json,3,Deux Colonnes soft
F2007051.json,24,Ligne Horizontale (3+ layouts)
F2007056.json,12,Ligne Horizontale (3+ layouts)
F2007056.json,14,Ligne Horizontale (3+ layouts)
F2007056.json,19,Ligne Horizontale (3+ layouts)
F2007056.json,20,Ligne Horizontale (3+ layouts)
F2007056.json,24,Ligne Horizontale (3+ layouts)
F2007056.json,26,Ligne Horizontale (3+ layouts)
F2007056.json,27,Ligne Horizontale (3+ layouts)
F2007056.json,28,Ligne Horizontale (3+ layouts)
F2007056.json,29,Ligne Horizontale (3+ layouts)
F2007056.json,30,Ligne Horizontale (3+ layouts)
F2007056.json,31,Ligne Horizontale (3+ layouts)
F2007056.json,32,Deux Colonnes
F2007056.json,36,Ligne Horizontale (3+ layouts)
F2007056.json,37,Ligne Horizontale (3+ layouts)
F2007056.json,38,Ligne Horizontale (3+ layouts)
F2007056.json,40,Ligne Horizontale (3+ layouts)
F2007056.json,41,Ligne Horizontale (3+ layouts)
F2007056.json,45,Ligne Horizontale (3+ layouts)
F2007056.json,46,Ligne Horizontale (3+ layouts)
F2007056.json,47,Ligne Horizontale (3+ layouts)
F2007056.json,49,Ligne Horizontale (3+ layouts)
F2007056.json,51,Ligne Horizontale (3+ layouts)
F2007056.json,52,Ligne Horizontale (3+ layouts)
F2007056.json,53,Ligne Horizontale (3+ layouts)
F2007056.json,54,Ligne Horizontale (3+ layouts)
F2007056.json,55,Ligne Horizontale (3+ layouts)
F2007056.json,56,Ligne Horizontale (3+ layouts)
F2007056.json,57,Ligne Horizontale (3+ layouts)
F2007056.json,58,Ligne Horizontale (3+ layouts)
F2007056.json,61,Ligne Horizontale (3+ layouts)
F2007056.json,62,Ligne Horizontale (3+ layouts)
F2007056.json,63,Ligne Horizontale (3+ layouts)
F2007056.json,66,Ligne Horizontale (3+ layouts)
F2007056.json,68,Ligne Horizontale (3+ layouts)
F2007056.json,72,Ligne Horizontale (3+ layouts)
F2007056.json,75,Ligne Horizontale (3+ layouts)
F2007056.json,76,Ligne Horizontale (3+ layouts)
F2007056.json,78,Deux Colonnes
F2007057.json,15,Deux Colonnes
F2007072.json,10,Deux Colonnes
F2007072.json,15,Deux Colonnes
F2007082.json,24,Deux Colonnes soft
F2008001.json,19,Deux Colonnes soft
F2008002.json,20,Deux Colonnes soft
F2008002.json,21,Deux Colonnes soft
F2008004.json,21,Deux Colonnes soft
F2008009.json,17,Deux Colonnes
F2008028.json,6,Ligne Horizontale (3+ layouts)
F2008028.json,10,Deux Colonnes
F2008028.json,11,Deux Colonnes
F2008028.json,20,Deux Colonnes
F2008028.json,25,Deux Colonnes
F2008028.json,26,Deux Colonnes
F2008028.json,28,Deux Colonnes
F2008028.json,29,Deux Colonnes
F2008028.json,39,Deux Colonnes
F2008028.json,45,Deux Colonnes
F2008028.json,58,Deux Colonnes
F2008028.json,64,Deux Colonnes
F2008028.json,68,Deux Colonnes
F2008028.json,72,Deux Colonnes
F2008031.json,19,Deux Colonnes
F2008034.json,23,Deux Colonnes
F2008035.json,17,Deux Colonnes soft
F2008035.json,18,Deux Colonnes soft
F2008035.json,19,Deux Colonnes soft
F2008036.json,19,Deux Colonnes
F2008036.json,29,Deux Colonnes
F2008036.json,33,Deux Colonnes soft
F2008036.json,34,Deux Colonnes soft
F2008037.json,7,Deux Colonnes
F2008042.json,5,Deux Colonnes
F2008045.json,7,Deux Colonnes soft
F2008045.json,8,Deux Colonnes soft
F2008045.json,9,Deux Colonnes soft
F2008045.json,10,Deux Colonnes soft
F2008045.json,13,Deux Colonnes soft
F2008045.json,14,Deux Colonnes soft
F2008046.json,18,Deux Colonnes
F2008057.json,21,Deux Colonnes
F2008063.json,12,Deux Colonnes soft
F2008065.json,15,Deux Colonnes soft
F2008066.json,21,Deux Colonnes soft
F2008066.json,22,Deux Colonnes soft
F2008069.json,7,Deux Colonnes soft
F2008069.json,19,Deux Colonnes soft
F2008070.json,15,Deux Colonnes soft
F2008074.json,23,Deux Colonnes soft
F2009007.json,18,Ligne Horizontale (3+ layouts)
F2009010.json,9,Deux Colonnes soft
F2009016.json,21,Ligne Horizontale (3+ layouts)
F2009017.json,4,Deux Colonnes soft
F2009017.json,5,Deux Colonnes soft
F2009017.json,6,Deux Colonnes
F2009017.json,7,Deux Colonnes
F2009017.json,8,Deux Colonnes
F2009017.json,9,Deux Colonnes
F2009017.json,10,Deux Colonnes
F2009017.json,11,Deux Colonnes soft
F2009017.json,12,Deux Colonnes soft
F2009017.json,13,Deux Colonnes soft
F2009019.json,29,Deux Colonnes soft
F2009019.json,41,Ligne Horizontale (3+ layouts)
F2009019.json,67,Deux Colonnes soft
F2009019.json,68,Deux Colonnes soft
F2009019.json,72,Deux Colonnes soft
F2009019.json,73,Deux Colonnes soft
F2009027.json,26,Deux Colonnes
F2009027.json,27,Deux Colonnes soft
F2009042.json,7,Deux Colonnes
F2009042.json,13,Deux Colonnes
F2009042.json,14,Deux Colonnes
F2009043.json,32,Deux Colonnes
F2009048.json,16,Deux Colonnes soft
F2009048.json,17,Deux Colonnes soft
F2009048.json,18,Deux Colonnes soft
F2009048.json,19,Deux Colonnes soft
F2009052.json,107,Deux Colonnes soft
F2009058.json,12,Ligne Horizontale (3+ layouts)
F2009058.json,13,Ligne Horizontale (3+ layouts)
F2009059.json,17,Deux Colonnes soft
F2009059.json,18,Deux Colonnes soft
F2009059.json,19,Deux Colonnes soft
F2009059.json,20,Deux Colonnes soft
F2009059.json,21,Deux Colonnes soft
F2009063.json,7,Deux Colonnes soft
F2009063.json,8,Deux Colonnes soft
F2009063.json,10,Deux Colonnes soft
F2009063.json,13,Deux Colonnes soft
F2009063.json,14,Deux Colonnes soft
F2009063.json,15,Deux Colonnes soft
F2009063.json,16,Deux Colonnes soft
F2009063.json,20,Deux Colonnes soft
F2009063.json,21,Deux Colonnes soft
F2009063.json,25,Deux Colonnes soft
F2009063.json,31,Deux Colonnes soft
F2009063.json,35,Deux Colonnes soft
F2009063.json,38,Deux Colonnes soft
F2009063.json,39,Deux Colonnes soft
F2009068.json,36,Deux Colonnes
F2009073.json,23,Deux Colonnes soft
F2009074.json,13,Deux Colonnes
F2009074.json,21,Deux Colonnes soft
F2009075.json,12,Deux Colonnes soft
F2009077.json,9,Ligne Horizontale (3+ layouts)
F2009077.json,10,Ligne Horizontale (3+ layouts)
F2009077.json,11,Ligne Horizontale (3+ layouts)
F2009077.json,14,Deux Colonnes
F2009077.json,16,Deux Colonnes
F2009077.json,18,Deux Colonnes
F2009078.json,26,Deux Colonnes soft
F2010001.json,22,Deux Colonnes soft
F2010001.json,23,Deux Colonnes soft
F2010001.json,24,Deux Colonnes soft
F2010001.json,28,Deux Colonnes soft
F2010001.json,31,Deux Colonnes soft
F2010001.json,35,Deux Colonnes soft
F2010001.json,37,Deux Colonnes soft
F2010001.json,39,Deux Colonnes soft
F2010001.json,40,Deux Colonnes soft
F2010001.json,41,Deux Colonnes soft
F2010001.json,42,Deux Colonnes soft
F2010001.json,43,Deux Colonnes soft
F2010001.json,45,Deux Colonnes soft
F2010011.json,7,Deux Colonnes
F2010016.json,10,Deux Colonnes soft
F2010016.json,11,Deux Colonnes soft
F2010016.json,12,Deux Colonnes
F2010016.json,13,Deux Colonnes
F2010016.json,14,Deux Colonnes soft
F2010016.json,15,Deux Colonnes soft
F2010016.json,16,Deux Colonnes
F2010016.json,17,Deux Colonnes soft
F2010016.json,18,Deux Colonnes soft
F2010016.json,19,Deux Colonnes soft
F2010016.json,20,Deux Colonnes soft
F2010016.json,21,Deux Colonnes soft
F2010016.json,22,Deux Colonnes soft
F2010019.json,25,Deux Colonnes
F2010022.json,22,Deux Colonnes soft
F2010022.json,23,Deux Colonnes soft
F2010025.json,11,Deux Colonnes soft
F2010025.json,12,Ligne Horizontale (3+ layouts)
F2010025.json,14,Ligne Horizontale (3+ layouts)
F2010025.json,16,Deux Colonnes soft
F2010025.json,18,Ligne Horizontale (3+ layouts)
F2010025.json,19,Ligne Horizontale (3+ layouts)
F2010025.json,21,Ligne Horizontale (3+ layouts)
F2010025.json,22,Deux Colonnes soft
F2010025.json,23,Ligne Horizontale (3+ layouts)
F2010025.json,25,Ligne Horizontale (3+ layouts)
F2010036.json,4,Deux Colonnes soft
F2010047.json,13,Ligne Horizontale (3+ layouts)
F2010047.json,14,Ligne Horizontale (3+ layouts)
F2010047.json,15,Ligne Horizontale (3+ layouts)
F2010047.json,16,Ligne Horizontale (3+ layouts)
F2010047.json,17,Ligne Horizontale (3+ layouts)
F2010047.json,18,Ligne Horizontale (3+ layouts)
F2010059.json,17,Deux Colonnes
F2010060.json,19,Deux Colonnes soft
F2010061.json,7,Ligne Horizontale (3+ layouts)
F2010061.json,8,Ligne Horizontale (3+ layouts)
F2010061.json,9,Ligne Horizontale (3+ layouts)
F2010061.json,11,Ligne Horizontale (3+ layouts)
F2010061.json,13,Ligne Horizontale (3+ layouts)
F2010061.json,14,Ligne Horizontale (3+ layouts)
F2010061.json,15,Ligne Horizontale (3+ layouts)
F2010061.json,16,Layouts Imbriqués
F2010061.json,17,Ligne Horizontale (3+ layouts)
F2010061.json,19,Ligne Horizontale (3+ layouts)
F2010061.json,21,Ligne Horizontale (3+ layouts)
F2010061.json,24,Layouts Imbriqués
F2010061.json,27,Ligne Horizontale (3+ layouts)
F2010061.json,30,Ligne Horizontale (3+ layouts)
F2010061.json,33,Ligne Horizontale (3+ layouts)
F2010061.json,37,Ligne Horizontale (3+ layouts)
F2010061.json,38,Ligne Horizontale (3+ layouts)
F2010061.json,40,Ligne Horizontale (3+ layouts)
F2010061.json,44,Ligne Horizontale (3+ layouts)
F2010061.json,46,Ligne Horizontale (3+ layouts)
F2010061.json,47,Ligne Horizontale (3+ layouts)
F2010061.json,48,Ligne Horizontale (3+ layouts)
F2010061.json,49,Ligne Horizontale (3+ layouts)
F2010061.json,50,Ligne Horizontale (3+ layouts)
F2010061.json,52,Ligne Horizontale (3+ layouts)
F2010061.json,53,Ligne Horizontale (3+ layouts)
F2010061.json,54,Ligne Horizontale (3+ layouts)
F2010061.json,55,Ligne Horizontale (3+ layouts)
F2010061.json,56,Ligne Horizontale (3+ layouts)
F2010061.json,57,Ligne Horizontale (3+ layouts)
F2010061.json,58,Ligne Horizontale (3+ layouts)
F2010061.json,59,Ligne Horizontale (3+ layouts)
F2010061.json,60,Ligne Horizontale (3+ layouts)
F2010061.json,62,Ligne Horizontale (3+ layouts)
F2010061.json,63,Ligne Horizontale (3+ layouts)
F2010061.json,65,Ligne Horizontale (3+ layouts)
F2010061.json,66,Ligne Horizontale (3+ layouts)
F2010061.json,69,Ligne Horizontale (3+ layouts)
F2010061.json,70,Ligne Horizontale (3+ layouts)
F2010061.json,71,Ligne Horizontale (3+ layouts)
F2010061.json,72,Ligne Horizontale (3+ layouts)
F2010061.json,74,Ligne Horizontale (3+ layouts)
F2010061.json,75,Ligne Horizontale (3+ layouts)
F2010061.json,76,Ligne Horizontale (3+ layouts)
F2010061.json,77,Ligne Horizontale (3+ layouts)
F2010061.json,78,Ligne Horizontale (3+ layouts)
F2010061.json,79,Ligne Horizontale (3+ layouts)
F2010061.json,80,Ligne Horizontale (3+ layouts)
F2010061.json,81,Ligne Horizontale (3+ layouts)
F2010061.json,82,Ligne Horizontale (3+ layouts)
F2010061.json,83,Ligne Horizontale (3+ layouts)
F2010061.json,85,Ligne Horizontale (3+ layouts)
F2010061.json,86,Ligne Horizontale (3+ layouts)
F2010061.json,87,Ligne Horizontale (3+ layouts)
F2010061.json,88,Ligne Horizontale (3+ layouts)
F2010061.json,89,Ligne Horizontale (3+ layouts)
F2010061.json,91,Ligne Horizontale (3+ layouts)
F2010061.json,92,Ligne Horizontale (3+ layouts)
F2010061.json,93,Ligne Horizontale (3+ layouts)
F2010061.json,96,Ligne Horizontale (3+ layouts)
F2010061.json,99,Ligne Horizontale (3+ layouts)
F2010061.json,100,Ligne Horizontale (3+ layouts)
F2010061.json,101,Ligne Horizontale (3+ layouts)
F2010061.json,102,Ligne Horizontale (3+ layouts)
F2010061.json,103,Ligne Horizontale (3+ layouts)
F2010061.json,104,Ligne Horizontale (3+ layouts)
F2010061.json,105,Ligne Horizontale (3+ layouts)
F2010061.json,106,Ligne Horizontale (3+ layouts)
F2010062.json,20,Deux Colonnes soft
F2010062.json,21,Deux Colonnes soft
F2010062.json,22,Deux Colonnes soft
F2010066.json,6,Deux Colonnes
F2010066.json,13,Deux Colonnes
F2010066.json,16,Ligne Horizontale (3+ layouts)
F2010066.json,18,Deux Colonnes
F2010073.json,20,Deux Colonnes
F2010073.json,22,Deux Colonnes soft
F2010075.json,18,Layouts Imbriqués
F2010075.json,22,Layouts Imbriqués
F2010075.json,26,Layouts Imbriqués
F2010075.json,28,Layouts Imbriqués
F2010080.json,26,Deux Colonnes soft
F2010080.json,27,Deux Colonnes soft
F2011009.json,8,Deux Colonnes soft
F2011009.json,9,Deux Colonnes soft
F2011009.json,10,Deux Colonnes
F2011009.json,11,Deux Colonnes
F2011009.json,12,Deux Colonnes soft
F2011009.json,13,Deux Colonnes soft
F2011009.json,14,Deux Colonnes soft
F2011009.json,15,Deux Colonnes soft
F2011009.json,16,Deux Colonnes
F2011009.json,17,Deux Colonnes soft
F2011009.json,18,Deux Colonnes soft
F2011009.json,19,Deux Colonnes soft
F2011009.json,20,Deux Colonnes soft
F2011011.json,23,Ligne Horizontale (3+ layouts)
F2011011.json,27,Deux Colonnes
F2011012.json,19,Deux Colonnes
F2011015.json,28,Deux Colonnes soft
F2011016.json,17,Deux Colonnes
F2011016.json,20,Deux Colonnes
F2011016.json,22,Deux Colonnes soft
F2011016.json,23,Deux Colonnes soft
F2011017.json,46,Deux Colonnes soft
F2011017.json,47,Deux Colonnes soft
F2011022.json,15,Deux Colonnes soft
F2011022.json,22,Ligne Horizontale (3+ layouts)
F2011027.json,20,Layouts Imbriqués
F2011029.json,20,Deux Colonnes
F2011031.json,19,Deux Colonnes
F2011031.json,21,Deux Colonnes
F2011031.json,23,Ligne Horizontale (3+ layouts)
F2011035.json,6,Deux Colonnes
F2011035.json,7,Deux Colonnes
F2011035.json,19,Deux Colonnes soft
F2011035.json,21,Deux Colonnes soft
F2011035.json,22,Deux Colonnes soft
F2011035.json,23,Deux Colonnes soft
F2011035.json,24,Deux Colonnes soft
F2011035.json,25,Deux Colonnes soft
F2011035.json,26,Deux Colonnes soft
F2011035.json,27,Deux Colonnes soft
F2011039.json,11,Deux Colonnes
F2011039.json,18,Deux Colonnes
F2011040.json,16,Deux Colonnes soft
F2011043.json,24,Deux Colonnes
F2011048.json,9,Deux Colonnes soft
F2011050.json,12,Deux Colonnes soft
F2011056.json,30,Deux Colonnes soft
F2011058.json,23,Deux Colonnes
F2011059.json,23,Deux Colonnes soft
F2011067.json,14,Deux Colonnes
F2011067.json,16,Ligne Horizontale (3+ layouts)
F2011067.json,23,Deux Colonnes soft
F2011072.json,31,Deux Colonnes soft
F2011072.json,32,Deux Colonnes soft
F2011072.json,33,Deux Colonnes soft
F2012005.json,18,Deux Colonnes soft
F2012005.json,19,Deux Colonnes
F2012005.json,20,Deux Colonnes
F2012005.json,21,Deux Colonnes
F2012005.json,22,Deux Colonnes
F2012008.json,12,Deux Colonnes soft
F2012008.json,13,Deux Colonnes soft
F2012009.json,36,Deux Colonnes soft
F2012009.json,37,Deux Colonnes soft
F2012011.json,21,Deux Colonnes soft
F2012011.json,22,Deux Colonnes soft
F2012015.json,32,Deux Colonnes soft
F2012022.json,21,Deux Colonnes
F2012024.json,12,Deux Colonnes soft
F2012024.json,20,Deux Colonnes soft
F2012024.json,21,Deux Colonnes soft
F2012024.json,22,Deux Colonnes soft
F2012024.json,23,Deux Colonnes
F2012024.json,24,Deux Colonnes
F2012024.json,25,Deux Colonnes soft
F2012024.json,26,Deux Colonnes soft
F2012024.json,27,Deux Colonnes soft
F2012024.json,28,Deux Colonnes soft
F2012024.json,29,Deux Colonnes
F2012024.json,30,Deux Colonnes soft
F2012024.json,31,Deux Colonnes
F2012024.json,32,Deux Colonnes soft
F2012024.json,33,Deux Colonnes
F2012027.json,6,Deux Colonnes
F2012032.json,18,Deux Colonnes soft
F2012032.json,20,Deux Colonnes soft
F2012032.json,31,Deux Colonnes
F2012032.json,34,Deux Colonnes
F2012040.json,19,Deux Colonnes
F2012041.json,19,Deux Colonnes soft
F2012044.json,26,Deux Colonnes soft
F2012044.json,27,Deux Colonnes soft
F2012048.json,6,Deux Colonnes soft
F2012050.json,22,Deux Colonnes soft
F2012050.json,23,Deux Colonnes soft
F2012050.json,24,Deux Colonnes soft
F2012051.json,5,Deux Colonnes soft
F2012051.json,6,Deux Colonnes soft
F2012051.json,7,Deux Colonnes soft
F2012051.json,8,Deux Colonnes soft
F2012051.json,9,Deux Colonnes soft
F2012051.json,10,Deux Colonnes soft
F2012051.json,11,Deux Colonnes soft
F2012051.json,12,Deux Colonnes soft
F2012051.json,13,Deux Colonnes soft
F2012051.json,14,Deux Colonnes soft
F2012051.json,16,Deux Colonnes soft
F2012051.json,17,Deux Colonnes soft
F2012051.json,19,Deux Colonnes soft
F2012051.json,20,Deux Colonnes soft
F2012051.json,21,Deux Colonnes soft
F2012051.json,22,Deux Colonnes soft
F2012051.json,24,Deux Colonnes soft
F2012051.json,25,Deux Colonnes soft
F2012051.json,26,Deux Colonnes soft
F2012051.json,27,Deux Colonnes soft
F2012051.json,28,Deux Colonnes soft
F2012051.json,29,Deux Colonnes soft
F2012051.json,30,Deux Colonnes soft
F2012051.json,31,Deux Colonnes soft
F2012051.json,33,Deux Colonnes soft
F2012051.json,34,Deux Colonnes soft
F2012051.json,36,Deux Colonnes soft
F2012051.json,38,Deux Colonnes soft
F2012051.json,39,Deux Colonnes soft
F2012051.json,40,Deux Colonnes soft
F2012051.json,41,Deux Colonnes soft
F2012051.json,43,Deux Colonnes soft
F2012051.json,46,Deux Colonnes soft
F2012051.json,47,Deux Colonnes soft
F2012051.json,48,Deux Colonnes soft
F2012051.json,49,Deux Colonnes soft
F2012051.json,50,Deux Colonnes soft
F2012051.json,52,Deux Colonnes soft
F2012051.json,53,Deux Colonnes soft
F2012051.json,54,Deux Colonnes soft
F2012051.json,55,Deux Colonnes soft
F2012051.json,56,Deux Colonnes soft
F2012051.json,57,Deux Colonnes soft
F2012051.json,59,Deux Colonnes soft
F2012051.json,61,Deux Colonnes soft
F2012055.json,39,Deux Colonnes soft
F2012057.json,9,Deux Colonnes
